INFO buildroot.py:603:  Mock Version: 5.5
DEBUG util.py:463:   rpm-libs                      i686   4.19.1.1-1.fc40            build      756.8 KiB
DEBUG util.py:463:   rpm-sequoia                   i686   1.6.0-2.fc40               build        2.6 MiB
DEBUG util.py:463:   sdbus-cpp                     i686   1.5.0-2.fc41               build      311.8 KiB
DEBUG util.py:463:   sed                           i686   4.9-1.fc40                 build      860.6 KiB
DEBUG util.py:463:   setup                         noarch 2.14.5-2.fc40              build      720.4 KiB
DEBUG util.py:463:   sqlite-libs                   i686   3.45.2-1.fc41              build        1.5 MiB
DEBUG util.py:463:   systemd-libs                  i686   255.4-1.fc41               build        1.9 MiB
DEBUG util.py:463:   xz-libs                       i686   5.6.1-1.fc41               build      230.5 KiB
DEBUG util.py:463:   zchunk-libs                   i686   1.4.0-2.fc40               build      100.4 KiB
DEBUG util.py:463:   zlib-ng-compat                i686   2.1.6-2.fc40               build      145.4 KiB
DEBUG util.py:463:  Transaction Summary:
DEBUG util.py:463:   Installing:      106 packages
DEBUG util.py:463:  Total size of inbound packages is 39 MiB. Need to download 39 MiB.
DEBUG util.py:463:  After this operation 126 MiB will be used (install 126 MiB, remove 0 B).
DEBUG util.py:463:  [  1/106] dnf5-plugins-0:5.1.14-1.fc41. 100% |   9.8 MiB/s | 369.8 KiB |  00m00s
DEBUG util.py:463:  [  2/106] dnf-data-0:4.19.0-1.fc40.noar 100% |   1.0 MiB/s |  40.1 KiB |  00m00s
DEBUG util.py:463:  [  3/106] dnf5-0:5.1.14-1.fc41.i686     100% |  13.8 MiB/s | 648.6 KiB |  00m00s
DEBUG util.py:463:  [  4/106] fmt-0:10.2.1-3.fc40.i686      100% |  14.1 MiB/s | 129.7 KiB |  00m00s
DEBUG util.py:463:  [  5/106] glibc-0:2.39.9000-5.fc41.i686 100% |  52.7 MiB/s |   2.0 MiB |  00m00s
DEBUG util.py:463:  [  6/106] libdnf5-0:5.1.14-1.fc41.i686  100% |  27.1 MiB/s |   1.1 MiB |  00m00s
DEBUG util.py:463:  [  7/106] libdnf5-cli-0:5.1.14-1.fc41.i 100% |   6.6 MiB/s | 248.3 KiB |  00m00s
DEBUG util.py:463:  [  8/106] libsmartcols-0:2.40-0.11.rc1. 100% |  16.9 MiB/s |  86.4 KiB |  00m00s
DEBUG util.py:463:  [  9/106] libgcc-0:14.0.1-0.8.fc41.i686 100% |  14.8 MiB/s | 136.1 KiB |  00m00s
DEBUG util.py:463:  [ 10/106] libstdc++-0:14.0.1-0.8.fc41.i 100% |  57.4 MiB/s | 940.9 KiB |  00m00s
DEBUG util.py:463:  [ 11/106] rpm-libs-0:4.19.1.1-1.fc40.i6 100% |  23.6 MiB/s | 338.8 KiB |  00m00s
DEBUG util.py:463:  [ 12/106] json-c-0:0.17-3.fc40.i686     100% |   9.2 MiB/s |  47.3 KiB |  00m00s
DEBUG util.py:463:  [ 13/106] rpm-build-libs-0:4.19.1.1-1.f 100% |  16.5 MiB/s | 101.6 KiB |  00m00s
DEBUG util.py:463:  [ 14/106] libreport-filesystem-0:2.17.1 100% |   6.9 MiB/s |  14.1 KiB |  00m00s
DEBUG util.py:463:  [ 15/106] sdbus-cpp-0:1.5.0-2.fc41.i686 100% |  17.0 MiB/s | 121.9 KiB |  00m00s
DEBUG util.py:463:  [ 16/106] basesystem-0:11-20.fc40.noarc 100% |   1.4 MiB/s |   7.2 KiB |  00m00s
DEBUG util.py:463:  [ 17/106] glibc-common-0:2.39.9000-5.fc 100% |  42.7 MiB/s | 393.3 KiB |  00m00s
DEBUG util.py:463:  [ 18/106] libmodulemd-0:2.15.0-9.fc41.i 100% |  23.1 MiB/s | 237.0 KiB |  00m00s
DEBUG util.py:463:  [ 19/106] librepo-0:1.17.0-3.fc40.i686  100% |  17.1 MiB/s | 104.9 KiB |  00m00s
DEBUG util.py:463:  [ 20/106] libsolv-0:0.7.28-1.fc40.i686  100% |  48.2 MiB/s | 444.5 KiB |  00m00s
DEBUG util.py:463:  [ 21/106] libxml2-0:2.12.5-1.fc40.i686  100% |  41.9 MiB/s | 729.0 KiB |  00m00s
DEBUG util.py:463:  [ 22/106] glib2-0:2.79.1-1.fc40.i686    100% |  52.9 MiB/s |   3.1 MiB |  00m00s
DEBUG util.py:463:  [ 23/106] sqlite-libs-0:3.45.2-1.fc41.i 100% |  18.8 MiB/s | 749.2 KiB |  00m00s
DEBUG util.py:463:  [ 24/106] bzip2-libs-0:1.0.8-18.fc40.i6 100% |   1.4 MiB/s |  41.1 KiB |  00m00s
DEBUG util.py:463:  [ 25/106] libcap-0:2.69-3.fc40.i686     100% |  27.2 MiB/s |  83.6 KiB |  00m00s
DEBUG util.py:463:  [ 26/106] libacl-0:2.3.2-1.fc40.i686    100% |   5.0 MiB/s |  25.8 KiB |  00m00s
DEBUG util.py:463:  [ 27/106] libzstd-0:1.5.5-5.fc40.i686   100% |  39.7 MiB/s | 284.9 KiB |  00m00s
DEBUG util.py:463:  [ 28/106] lua-libs-0:5.4.6-5.fc40.i686  100% |  20.8 MiB/s | 149.1 KiB |  00m00s
DEBUG util.py:463:  [ 29/106] popt-0:1.19-6.fc40.i686       100% |  12.1 MiB/s |  61.7 KiB |  00m00s
DEBUG util.py:463:  [ 30/106] rpm-0:4.19.1.1-1.fc40.i686    100% |  49.8 MiB/s | 510.3 KiB |  00m00s
DEBUG util.py:463:  [ 31/106] rpm-sequoia-0:1.6.0-2.fc40.i6 100% |  56.8 MiB/s | 931.1 KiB |  00m00s
DEBUG util.py:463:  [ 32/106] xz-libs-0:5.6.1-1.fc41.i686   100% |  10.8 MiB/s | 122.2 KiB |  00m00s
DEBUG util.py:463:  [ 33/106] zlib-ng-compat-0:2.1.6-2.fc40 100% |   6.6 MiB/s |  81.4 KiB |  00m00s
DEBUG util.py:463:  [ 34/106] elfutils-libelf-0:0.191-2.fc4 100% |  35.1 MiB/s | 215.4 KiB |  00m00s
DEBUG util.py:463:  [ 35/106] elfutils-libs-0:0.191-2.fc41. 100% |  35.6 MiB/s | 291.9 KiB |  00m00s
DEBUG util.py:463:  [ 36/106] file-libs-0:5.45-5.fc41.i686  100% |  47.1 MiB/s | 771.7 KiB |  00m00s
DEBUG util.py:463:  [ 37/106] libgomp-0:14.0.1-0.8.fc41.i68 100% |  23.8 MiB/s | 340.8 KiB |  00m00s
DEBUG util.py:463:  [ 38/106] systemd-libs-0:255.4-1.fc41.i 100% |  40.5 MiB/s | 747.3 KiB |  00m00s
DEBUG util.py:463:  [ 39/106] setup-0:2.14.5-2.fc40.noarch  100% |  13.1 MiB/s | 148.1 KiB |  00m00s
DEBUG util.py:463:  [ 40/106] filesystem-0:3.18-8.fc40.i686 100% |  48.6 MiB/s |   1.1 MiB |  00m00s
DEBUG util.py:463:  [ 41/106] bash-0:5.2.26-3.fc40.i686     100% |  58.4 MiB/s |   1.8 MiB |  00m00s
DEBUG util.py:463:  [ 42/106] libffi-0:3.4.4-8.fc41.i686    100% |   2.3 MiB/s |  37.6 KiB |  00m00s
DEBUG util.py:463:  [ 43/106] gnutls-0:3.8.3-2.fc40.i686    100% |  29.6 MiB/s |   1.1 MiB |  00m00s
DEBUG util.py:463:  [ 44/106] libmount-0:2.40-0.11.rc1.fc41 100% |  13.2 MiB/s | 162.7 KiB |  00m00s
DEBUG util.py:463:  [ 45/106] libselinux-0:3.6-4.fc40.i686  100% |   7.0 MiB/s |  92.5 KiB |  00m00s
DEBUG util.py:463:  [ 46/106] pcre2-0:10.42-2.fc40.2.i686   100% |  32.6 MiB/s | 234.0 KiB |  00m00s
DEBUG util.py:463:  [ 47/106] libyaml-0:0.2.5-14.fc40.i686  100% |   7.6 MiB/s |  62.1 KiB |  00m00s
DEBUG util.py:463:  [ 48/106] zchunk-libs-0:1.4.0-2.fc40.i6 100% |   9.0 MiB/s |  55.2 KiB |  00m00s
DEBUG util.py:463:  [ 49/106] libattr-0:2.5.2-3.fc40.i686   100% |   4.5 MiB/s |  18.3 KiB |  00m00s
DEBUG util.py:463:  [ 50/106] openssl-libs-1:3.2.1-3.fc41.i 100% |  74.2 MiB/s |   2.3 MiB |  00m00s
DEBUG util.py:463:  [ 51/106] pam-libs-0:1.6.0-2.fc41.i686  100% |   3.1 MiB/s |  59.8 KiB |  00m00s
DEBUG util.py:463:  [ 52/106] curl-0:8.6.0-7.fc41.i686      100% |  13.6 MiB/s | 306.6 KiB |  00m00s
DEBUG util.py:463:  [ 53/106] findutils-1:4.9.0-8.fc40.i686 100% |  48.3 MiB/s | 494.4 KiB |  00m00s
DEBUG util.py:463:  [ 54/106] libarchive-0:3.7.2-3.fc40.i68 100% |  29.2 MiB/s | 448.1 KiB |  00m00s
DEBUG util.py:463:  [ 55/106] sed-0:4.9-1.fc40.i686         100% |  23.4 MiB/s | 311.4 KiB |  00m00s
DEBUG util.py:463:  [ 56/106] elfutils-default-yama-scope-0 100% |   3.2 MiB/s |  13.2 KiB |  00m00s
DEBUG util.py:463:  [ 57/106] lz4-libs-0:1.9.4-6.fc40.i686  100% |  11.4 MiB/s |  69.8 KiB |  00m00s
DEBUG util.py:463:  [ 58/106] ncurses-libs-0:6.4-12.2024012 100% |  49.4 MiB/s | 353.9 KiB |  00m00s
DEBUG util.py:463:  [ 59/106] crypto-policies-0:20240304-1. 100% |   9.7 MiB/s |  69.2 KiB |  00m00s
DEBUG util.py:463:  [ 60/106] gmp-1:6.3.0-1.fc41.i686       100% |  30.4 MiB/s | 311.3 KiB |  00m00s
DEBUG util.py:463:  [ 61/106] libidn2-0:2.3.7-1.fc40.i686   100% |  15.8 MiB/s | 113.0 KiB |  00m00s
DEBUG util.py:463:  [ 62/106] libtasn1-0:4.19.0-6.fc40.i686 100% |  24.4 MiB/s |  74.9 KiB |  00m00s
DEBUG util.py:463:  [ 63/106] libunistring-0:1.1-7.fc41.i68 100% |  54.0 MiB/s | 553.0 KiB |  00m00s
DEBUG util.py:463:  [ 64/106] nettle-0:3.9.1-6.fc40.i686    100% |  28.6 MiB/s | 439.0 KiB |  00m00s
DEBUG util.py:463:  [ 65/106] p11-kit-0:0.25.3-4.fc40.i686  100% |  28.8 MiB/s | 471.6 KiB |  00m00s
DEBUG util.py:463:  [ 66/106] p11-kit-trust-0:0.25.3-4.fc40 100% |  12.2 MiB/s | 137.4 KiB |  00m00s
DEBUG util.py:463:  [ 67/106] libblkid-0:2.40-0.11.rc1.fc41 100% |  33.5 MiB/s | 137.3 KiB |  00m00s
DEBUG util.py:463:  [ 68/106] libuuid-0:2.40-0.11.rc1.fc41. 100% |   5.9 MiB/s |  30.4 KiB |  00m00s
DEBUG util.py:463:  [ 69/106] libsepol-0:3.6-3.fc40.i686    100% |  49.4 MiB/s | 354.0 KiB |  00m00s
DEBUG util.py:463:  [ 70/106] pcre2-syntax-0:10.42-2.fc40.2 100% |  17.4 MiB/s | 142.7 KiB |  00m00s
DEBUG util.py:463:  [ 71/106] ca-certificates-0:2023.2.62_v 100% |  52.6 MiB/s | 862.1 KiB |  00m00s
DEBUG util.py:463:  [ 72/106] audit-libs-0:4.0.1-1.fc41.i68 100% |  10.5 MiB/s | 129.1 KiB |  00m00s
DEBUG util.py:463:  [ 73/106] libeconf-0:0.6.2-1.fc41.i686  100% |   3.3 MiB/s |  33.8 KiB |  00m00s
DEBUG util.py:463:  [ 74/106] alternatives-0:1.26-3.fc40.i6 100% |  19.6 MiB/s |  40.1 KiB |  00m00s
DEBUG util.py:463:  [ 75/106] ncurses-base-0:6.4-12.2024012 100% |  12.5 MiB/s |  63.8 KiB |  00m00s
DEBUG util.py:463:  [ 76/106] grep-0:3.11-7.fc40.i686       100% |  41.3 MiB/s | 295.7 KiB |  00m00s
DEBUG util.py:463:  [ 77/106] libcap-ng-0:0.8.4-4.fc40.i686 100% |   6.5 MiB/s |  33.0 KiB |  00m00s
DEBUG util.py:463:  [ 78/106] fedora-release-0:41-0.6.noarc 100% |   5.2 MiB/s |  10.7 KiB |  00m00s
DEBUG util.py:463:  [ 79/106] fedora-release-common-0:41-0. 100% |   6.9 MiB/s |  21.2 KiB |  00m00s
DEBUG util.py:463:  [ 80/106] fedora-repos-0:41-0.1.noarch  100% |   3.0 MiB/s |   9.3 KiB |  00m00s
DEBUG util.py:463:  [ 81/106] fedora-gpg-keys-0:41-0.1.noar 100% |  29.5 MiB/s | 121.0 KiB |  00m00s
DEBUG util.py:463:  [ 82/106] fedora-repos-rawhide-0:41-0.1 100% |   2.9 MiB/s |   8.9 KiB |  00m00s
DEBUG util.py:463:  [ 83/106] libcurl-0:8.6.0-7.fc41.i686   100% |  45.6 MiB/s | 373.6 KiB |  00m00s
DEBUG util.py:463:  [ 84/106] coreutils-0:9.4-6.fc40.i686   100% |  49.7 MiB/s |   1.2 MiB |  00m00s
DEBUG util.py:463:  [ 85/106] coreutils-common-0:9.4-6.fc40 100% |  48.3 MiB/s |   2.1 MiB |  00m00s
DEBUG util.py:463:  [ 86/106] krb5-libs-0:1.21.2-5.fc40.i68 100% |  21.2 MiB/s | 803.6 KiB |  00m00s
DEBUG util.py:463:  [ 87/106] libbrotli-0:1.1.0-3.fc40.i686 100% |  11.8 MiB/s | 338.4 KiB |  00m00s
DEBUG util.py:463:  [ 88/106] libpsl-0:0.21.5-3.fc40.i686   100% |  21.0 MiB/s |  64.5 KiB |  00m00s
DEBUG util.py:463:  [ 89/106] libnghttp2-0:1.60.0-2.fc41.i6 100% |  16.1 MiB/s |  82.2 KiB |  00m00s
DEBUG util.py:463:  [ 90/106] libssh-0:0.10.6-6.fc41.i686   100% |  27.7 MiB/s | 226.5 KiB |  00m00s
DEBUG util.py:463:  [ 91/106] openldap-0:2.6.7-1.fc40.i686  100% |  33.2 MiB/s | 272.1 KiB |  00m00s
DEBUG util.py:463:  [ 92/106] keyutils-libs-0:1.6.3-3.fc40. 100% |   6.2 MiB/s |  31.9 KiB |  00m00s
DEBUG util.py:463:  [ 93/106] libcom_err-0:1.47.0-5.fc40.i6 100% |   8.4 MiB/s |  25.7 KiB |  00m00s
DEBUG util.py:463:  [ 94/106] gawk-0:5.3.0-3.fc40.i686      100% |  61.5 MiB/s |   1.0 MiB |  00m00s
DEBUG util.py:463:  [ 95/106] libverto-0:0.3.2-8.fc40.i686  100% |   1.9 MiB/s |  21.0 KiB |  00m00s
DEBUG util.py:463:  [ 96/106] publicsuffix-list-dafsa-0:202 100% |   5.2 MiB/s |  58.1 KiB |  00m00s
DEBUG util.py:463:  [ 97/106] libssh-config-0:0.10.6-6.fc41 100% |   3.0 MiB/s |   9.1 KiB |  00m00s
DEBUG util.py:463:  [ 98/106] libevent-0:2.1.12-12.fc40.i68 100% |  38.6 MiB/s | 276.4 KiB |  00m00s
DEBUG util.py:463:  [ 99/106] libtool-ltdl-0:2.4.7-10.fc40. 100% |   5.3 MiB/s |  38.0 KiB |  00m00s
DEBUG util.py:463:  [100/106] cyrus-sasl-lib-0:2.1.28-19.fc 100% |  52.3 MiB/s | 856.6 KiB |  00m00s
DEBUG util.py:463:  [101/106] mpfr-0:4.2.1-3.fc40.i686      100% |  29.4 MiB/s | 391.2 KiB |  00m00s
DEBUG util.py:463:  [102/106] readline-0:8.2-8.fc40.i686    100% |  14.2 MiB/s | 218.4 KiB |  00m00s
DEBUG util.py:463:  [103/106] gdbm-libs-1:1.23-6.fc40.i686  100% |   7.3 MiB/s |  59.6 KiB |  00m00s
DEBUG util.py:463:  [104/106] libxcrypt-0:4.4.36-5.fc40.i68 100% |  29.5 MiB/s | 120.7 KiB |  00m00s
DEBUG util.py:463:  [105/106] glibc-minimal-langpack-0:2.39 100% |  14.5 MiB/s | 103.7 KiB |  00m00s
DEBUG util.py:463:  [106/106] fedora-release-identity-basic 100% |   1.9 MiB/s |  11.5 KiB |  00m00s
DEBUG util.py:463:  --------------------------------------------------------------------------------
DEBUG util.py:463:  [106/106] Total                         100% |  68.8 MiB/s |  38.5 MiB |  00m01s
DEBUG util.py:463:  Running transaction
DEBUG util.py:463:  [  1/108] Verify package files          100% | 295.0   B/s | 106.0   B |  00m00s
DEBUG util.py:463:  >>> Running pre-transaction scriptlet: filesystem-0:3.18-8.fc40.i686
DEBUG util.py:463:  >>> Stop pre-transaction scriptlet: filesystem-0:3.18-8.fc40.i686
DEBUG util.py:463:  [  2/108] Prepare transaction           100% |   1.8 KiB/s | 106.0   B |  00m00s
DEBUG util.py:463:  [  3/108] Installing libgcc-0:14.0.1-0. 100% |  49.4 MiB/s | 303.3 KiB |  00m00s
DEBUG util.py:463:  >>> Running post-install scriptlet: libgcc-0:14.0.1-0.8.fc41.i686
DEBUG util.py:463:  >>> Stop post-install scriptlet: libgcc-0:14.0.1-0.8.fc41.i686
DEBUG util.py:463:  [  4/108] Installing crypto-policies-0: 100% |   8.1 MiB/s | 181.6 KiB |  00m00s
DEBUG util.py:463:  >>> Running post-install scriptlet: crypto-policies-0:20240304-1.git0375239.fc41
DEBUG util.py:463:  >>> Stop post-install scriptlet: crypto-policies-0:20240304-1.git0375239.fc41.no
DEBUG util.py:463:  [  5/108] Installing fedora-release-ide 100% | 464.8 KiB/s | 952.0   B |  00m00s
DEBUG util.py:463:  [  6/108] Installing fedora-repos-rawhi 100% | 806.0 KiB/s |   2.4 KiB |  00m00s
DEBUG util.py:463:  [  7/108] Installing fedora-gpg-keys-0: 100% |   7.9 MiB/s | 170.1 KiB |  00m00s
DEBUG util.py:463:  [  8/108] Installing fedora-repos-0:41- 100% |   2.8 MiB/s |   5.7 KiB |  00m00s
DEBUG util.py:463:  [  9/108] Installing fedora-release-com 100% |   4.5 MiB/s |  23.3 KiB |  00m00s
DEBUG util.py:463:  [ 10/108] Installing fedora-release-0:4 100% | 121.1 KiB/s | 124.0   B |  00m00s
DEBUG util.py:463:  [ 11/108] Installing setup-0:2.14.5-2.f 100% |  27.3 MiB/s | 725.8 KiB |  00m00s
DEBUG util.py:463:  >>> Running post-install scriptlet: setup-0:2.14.5-2.fc40.noarch
DEBUG util.py:463:  >>> Stop post-install scriptlet: setup-0:2.14.5-2.fc40.noarch
DEBUG util.py:463:  [ 12/108] Installing filesystem-0:3.18- 100% |   1.2 MiB/s | 211.9 KiB |  00m00s
DEBUG util.py:463:  [ 13/108] Installing basesystem-0:11-20 100% | 121.1 KiB/s | 124.0   B |  00m00s
DEBUG util.py:463:  [ 14/108] Installing libssh-config-0:0. 100% | 398.4 KiB/s | 816.0   B |  00m00s
DEBUG util.py:463:  [ 15/108] Installing publicsuffix-list- 100% |  22.2 MiB/s |  68.3 KiB |  00m00s
DEBUG util.py:463:  [ 16/108] Installing coreutils-common-0 100% | 130.3 MiB/s |  11.5 MiB |  00m00s
DEBUG util.py:463:  [ 17/108] Installing ncurses-base-0:6.4 100% |  17.2 MiB/s | 351.6 KiB |  00m00s
DEBUG util.py:463:  [ 18/108] Installing pcre2-syntax-0:10. 100% |  58.0 MiB/s | 237.6 KiB |  00m00s
DEBUG util.py:463:  [ 19/108] Installing libreport-filesyst 100% | 489.6 KiB/s |   1.5 KiB |  00m00s
DEBUG util.py:463:  [ 20/108] Installing glibc-common-0:2.3 100% |  72.5 MiB/s |   1.0 MiB |  00m00s
DEBUG util.py:463:  [ 21/108] Installing bash-0:5.2.26-3.fc 100% | 138.2 MiB/s |   8.3 MiB |  00m00s
DEBUG util.py:463:  >>> Running post-install scriptlet: bash-0:5.2.26-3.fc40.i686
DEBUG util.py:463:  >>> Stop post-install scriptlet: bash-0:5.2.26-3.fc40.i686
DEBUG util.py:463:  [ 22/108] Installing ncurses-libs-0:6.4 100% |  78.9 MiB/s | 969.5 KiB |  00m00s
DEBUG util.py:463:  [ 23/108] Installing glibc-minimal-lang 100% |  40.4 KiB/s | 124.0   B |  00m00s
DEBUG util.py:463:  >>> Running pre-install scriptlet: glibc-0:2.39.9000-5.fc41.i686
DEBUG util.py:463:  >>> Stop pre-install scriptlet: glibc-0:2.39.9000-5.fc41.i686
DEBUG util.py:463:  [ 24/108] Installing glibc-0:2.39.9000- 100% |  87.6 MiB/s |   5.5 MiB |  00m00s
DEBUG util.py:463:  >>> Running post-install scriptlet: glibc-0:2.39.9000-5.fc41.i686
DEBUG util.py:463:  >>> Stop post-install scriptlet: glibc-0:2.39.9000-5.fc41.i686
DEBUG util.py:463:  [ 25/108] Installing elfutils-default-y 100% | 291.9 KiB/s |   2.0 KiB |  00m00s
DEBUG util.py:463:  >>> Running post-install scriptlet: elfutils-default-yama-scope-0:0.191-2.fc41.n
DEBUG util.py:463:  >>> Stop post-install scriptlet: elfutils-default-yama-scope-0:0.191-2.fc41.noar
DEBUG util.py:463:  [ 26/108] Installing dnf-data-0:4.19.0- 100% |  10.1 MiB/s |  41.4 KiB |  00m00s
DEBUG util.py:463:  [ 27/108] Installing zlib-ng-compat-0:2 100% |  35.7 MiB/s | 146.3 KiB |  00m00s
DEBUG util.py:463:  [ 28/108] Installing libzstd-0:1.5.5-5. 100% |  99.4 MiB/s | 712.4 KiB |  00m00s
DEBUG util.py:463:  [ 29/108] Installing libstdc++-0:14.0.1 100% | 127.1 MiB/s |   2.8 MiB |  00m00s
